927600 , 87875 , 74813 , 0
1929400 , 2 , 85 , 87249 , 69709 , 0
2927200 , 1 , 83 , 87890 , 74821 , 0
3924300 , 75 , 74851 , 0
4921000 , 2 , 85 , 87348 , 69725 , 0
5930400 , 1 , 83 , 87875 , 74813 , 0
6916200 , 2 , 85 , 87249 , 69709 , 0
7915000 , 1 , 83 , 87890 , 74821 , 0
8912200 , 75 , 74851 , 0
9908200 , 2 , 85 , 87348 , 69725 , 0
10905300 , 1 , 83 , 87875 , 74813 , 0
11919300 , 2 , 85 , 87249 , 69709 , 0
12900500 , 1 , 83 , 87890 , 74821 , 0
619447500 , ---------------------
620420500 , SENSOR 2
621403100 , window_factor 7.63
622400300 , sensitivity: high
520607800 , target (90000) , 85937.50
522603000 , threshold (50000) , 46875.00
522603000 , 
523600100 , SENSOR 1
524596000 , window_factor 7.63
525593500 , sensitivity: high
524131200 , target (90000) , 85937.50
525133000 , threshold (50000) , 46875.00
526133100 , 
528150900 , Sensor, Temp , F_sens , F_ref, Rech_Count
529122000 , 1 , 82 , 87852 , 74813 , 0
530119000 , 2 , 85 , 87303 , 69717 , 0
254786500 , 2 , 85 , 87364 , 69709 , 0
255787500 , 1 , 82 , 87928 , 74829 , 0
260396000 , 2 , 85 , 87341 , 69709 , 0
261424600 , 1 , 82 , 87829 , 74813 , 0
260277200 , 2 , 85 , 87333 , 69709 , 0
261274000 , 1 , 82 , 87837 , 74836 , 0
260331000 , 2 , 85 , 87348 , 69709 , 0
264504200 , 1 , 82 , 87898 , 74836 , 0
261510100 , 2 , 85 , 87287 , 69725 , 0
262511900 , 1 , 82 , 87921 , 74836 , 0
260472600 , 2 , 85 , 87348 , 69709 , 0
261473900 , 1 , 82 , 87921 , 74836 , 0
260660100 , 2 , 85 , 87333 , 69702 , 0
261485000 , 1 , 82 , 87867 , 74836 , 0
260558200 , 2 , 85 , 87333 , 69702 , 0
261501500 , 1 , 82 , 87898 , 74844 , 0
260304200 , 2 , 85 , 87356 , 69725 , 0
263296300 , 1 , 82 , 87875 , 74821 , 0
257311700 , 2 , 85 , 87348 , 69717 , 0
262922300 , 1 , 82 , 87913 , 74829 , 0
261054500 , 2 , 85 , 87379 , 69717 , 0
262058400 , 1 , 82 , 87844 , 74844 , 0
261362200 , 2 , 85 , 87371 , 69740 , 0
262391800 , 1 , 82 , 87867 , 74851 , 0
260113100 , 2 , 85 , 87379 , 69732 , 0
261116800 , 1 , 82 , 87936 , 74859 , 0
260153600 , 2 , 85 , 87310 , 69725 , 0
261183400 , 1 , 82 , 87867 , 74829 , 0
260298600 , 2 , 85 , 87379 , 69725 , 0
263264700 , 1 , 82 , 87936 , 74829 , 0
261893600 , 2 , 85 , 87379 , 69747 , 0
262281900 , 1 , 82 , 87905 , 74836 , 0
260714000 , 2 , 85 , 87364 , 69732 , 0
261522300 , 1 , 82 , 87905 , 74844 , 0
260466700 , 2 , 85 , 87379 , 69747 , 0
261497100 , 1 , 82 , 87928 , 74859 , 0
260132600 , 2 , 85 , 87341 , 69740 , 0
261147500 , 1 , 82 , 87936 , 74859 , 0
260317100 , 2 , 85 , 87333 , 69725 , 0
261287900 , 1 , 82 , 87905 , 74859 , 0
260336500 , 2 , 85 , 87371 , 69740 , 0
264499800 , 1 , 82 , 87944 , 74821 , 0
261630300 , 2 , 85 , 87371 , 69709 , 0
262632200 , 1 , 82 , 87913 , 74829 , 0
