2629967.0 , ---------------------
2629967.0 , SENSOR 2
2630965.1 , window_factor 7.63
2632959.9 , sensitivity: high
3154563.7 , target (240000) , 234375.00
3155560.8 , threshold (200000) , 195312.50
3155560.8 , 
3427832.1 , SENSOR 1
3432821.4 , window_factor 7.63
3432821.4 , sensitivity: high
3956419.1 , target (240000) , 234375.00
3957416.0 , threshold (200000) , 195312.50
3958413.6 , 
4235676.8 , Sensor, Temp , F_sens , F_ref, Rech_Count
4237667.8 , 1 , 81 , 208923 , 75431 , 0
4238665.0 , 2 , 82 , 193664 , 70785 , 10000000
4240659.6 , Read all registers sensor 7
4243651.0 , 0x00,0x01,0x02,0x03,0x04,0x05,0x06,0x07,0x08,0x09,0x0A,0x0B,0x0C,0x0D,0x0E,0x0F,0x10,0x11,0x12,0x13,0x14
4245646.2 , 80,0,0,159,38,0,248,106,0,30,25,205,121,68,6,0,122,0,0,129,0,
4247641.1 , Read all registers sensor 8
4251633.2 , 0x00,0x01,0x02,0x03,0x04,0x05,0x06,0x07,0x08,0x09,0x0A,0x0B,0x0C,0x0D,0x0E,0x0F,0x10,0x11,0x12,0x13,0x14
4254623.6 , 82,128,0,62,36,0,40,99,0,30,25,205,121,68,6,0,0,0,0,129,0,
4255620.6 , 2 , 82 , 193664 , 70785 , 10000000
4482015.5 , 1 , 80 , 209556 , 75424 , 0
4529885.7 , measurement loop running
4531883.1 , 2 , 82 , 193923 , 70785 , 10000000
4743315.0 , 1 , 80 , 209350 , 75439 , 0
4805149.9 , measurement loop running
4809143.7 , 2 , 82 , 194152 , 70785 , 10000000
5008604.9 , 1 , 80 , 209327 , 75424 , 0
5083406.9 , measurement loop running
5085402.0 , 2 , 82 , 194412 , 70785 , 10000000
5271901.3 , 1 , 80 , 209365 , 75424 , 0
5361662.0 , measurement loop running
5362659.2 , 2 , 82 , 194633 , 70785 , 10000000
5534201.0 , 1 , 80 , 209358 , 75416 , 0
5636926.4 , measurement loop running
5639918.0 , 2 , 82 , 194862 , 70785 , 10000000
5795501.1 , 1 , 80 , 209335 , 75416 , 0
5915180.8 , measurement loop running
5916179.0 , 2 , 82 , 195259 , 70785 , 10000000
6057799.6 , 1 , 80 , 209373 , 75416 , 0
6193436.4 , measurement loop running
6194435.0 , 2 , 82 , 195465 , 70785 , 10000000
6320100.2 , 1 , 80 , 209350 , 75447 , 0
6468702.5 , measurement loop running
6471693.4 , 2 , 82 , 195716 , 70785 , 10000000
6582396.4 , 1 , 80 , 209342 , 75431 , 0
6745959.8 , measurement loop running
6746957.0 , 2 , 82 , 195892 , 70785 , 10000000
6844695.9 , 1 , 80 , 209350 , 75416 , 0
7025213.4 , measurement loop running
7027208.5 , 2 , 82 , 196182 , 70785 , 10000000
7106994.5 , 1 , 80 , 209335 , 75431 , 0
7299480.4 , measurement loop running
7303471.2 , 2 , 82 , 196426 , 70785 , 10000000
7372285.6 , 1 , 80 , 209327 , 75439 , 0
7577735.1 , measurement loop running
7578732.5 , 2 , 82 , 196662 , 70785 , 10000000
7635583.9 , 1 , 80 , 209350 , 75424 , 0
7855991.3 , measurement loop running
7857988.1 , 2 , 82 , 196899 , 70785 , 10000000
7896881.6 , 1 , 80 , 209327 , 75416 , 0
8131256.6 , measurement loop running
8134246.7 , 2 , 82 , 197135 , 70785 , 10000000
8160178.9 , 1 , 80 , 209381 , 75439 , 0
8409511.4 , measurement loop running
8410509.6 , 2 , 82 , 197471 , 70785 , 10000000
8421479.3 , 1 , 80 , 209373 , 75454 , 0
8683776.8 , 1 , 80 , 209312 , 75416 , 0
8687768.0 , measurement loop running
8689763.7 , 2 , 82 , 197692 , 70785 , 10000000
8946076.3 , 1 , 80 , 209297 , 75424 , 0
8962035.2 , measurement loop running
8966023.3 , 2 , 82 , 197921 , 70785 , 10000000
9208375.7 , 1 , 80 , 209320 , 75416 , 0
9241288.3 , measurement loop running
9242286.3 , 2 , 82 , 198150 , 70785 , 10000000
9473668.8 , 1 , 80 , 209320 , 75424 , 0
9519542.7 , measurement loop running
9521538.4 , 2 , 82 , 198371 , 70785 , 10000000
9735963.7 , 1 , 80 , 209312 , 75416 , 0
9793810.7 , measurement loop running
9797798.9 , 2 , 82 , 198608 , 70785 , 10000000
9998262.0 , 1 , 80 , 209304 , 75416 , 0
10073063.2 , measurement loop running
10074072.1 , 2 , 82 , 198829 , 70785 , 10000000
10260561.6 , 1 , 80 , 209281 , 75424 , 0
10350321.1 , measurement loop running
10352316.1 , 2 , 82 , 199043 , 70785 , 10000000
10522876.7 , 1 , 80 , 209289 , 75431 , 0
10625587.6 , measurement loop running
10629574.7 , 2 , 82 , 199272 , 70785 , 10000000
10785158.0 , 1 , 80 , 209342 , 75431 , 0
10903842.3 , measurement loop running
10906834.6 , 2 , 82 , 199630 , 70785 , 10000000
11047457.8 , 1 , 80 , 209304 , 75431 , 0
11182096.2 , measurement loop running
11184092.0 , 2 , 82 , 199851 , 70785 , 10000000
11309758.0 , 1 , 80 , 209312 , 75431 , 0
11460353.4 , measurement loop running
11461351.0 , 2 , 82 , 200065 , 70785 , 10000000
11574049.3 , 1 , 80 , 209304 , 75431 , 0
11735616.3 , measurement loop running
11738608.3 , 2 , 82 , 200279 , 70785 , 10000000
11836346.9 , 1 , 80 , 209327 , 75424 , 0
12013872.7 , measurement loop running
12014871.4 , 2 , 82 , 200523 , 70785 , 10000000
12099643.2 , 1 , 80 , 209297 , 75431 , 0
12291132.6 , measurement loop running
12293129.8 , 2 , 82 , 200721 , 70785 , 10000000
12360945.6 , 1 , 80 , 209320 , 75424 , 0
12566394.4 , measurement loop running
12569386.6 , 2 , 82 , 200950 , 70785 , 10000000
12624241.9 , 1 , 80 , 209274 , 75439 , 0
12845648.4 , measurement loop running
12846646.5 , 2 , 82 , 201187 , 70785 , 10000000
12906486.6 , 1 , 80 , 209320 , 75439 , 0
13122908.2 , measurement loop running
13124907.5 , 2 , 82 , 201377 , 70785 , 10000000
13148839.2 , 1 , 80 , 209312 , 75439 , 0
13398171.0 , measurement loop running
13401162.7 , 2 , 82 , 201698 , 70785 , 10000000
13410141.2 , 1 , 80 , 209297 , 75416 , 0
13672437.4 , 1 , 80 , 209281 , 75408 , 0
13676428.2 , measurement loop running
